id,Class
18384,C
18385,A
18386,C
18388,N
18389,N
18392,N
18393,N
18396,A
18398,E
18399,N
18400,N
18402,O
18404,C
18407,N
18408,N
18409,A
18410,N
18411,N
18412,E
18413,N
18414,A
18415,N
18416,C
18418,C
18419,E
18420,N
18421,C
18422,N
18423,E
18424,C
18425,C
18426,N
18427,C
18428,C
18429,C
18432,E
18434,O
18437,E
18440,N
18441,E
18442,C
18443,C
18444,C
18445,C
18447,N
18448,N
18449,C
18452,O
18454,A
18455,N
18457,N
18459,C
18461,C
18462,O
18466,O
18467,A
18468,N
18470,A
18471,N
18472,A
18474,C
18475,C
18476,C
18478,A
18480,E
18481,E
18482,C
18483,E
18484,C
18485,E
18487,E
18489,O
18490,N
18491,N
18492,E
18496,O
18497,E
18499,A
18500,N
18501,E
18502,E
18504,C
18505,N
18506,O
18507,A
18508,N
18510,E
18511,E
18512,E
18516,O
18517,N
18520,C
18522,O
18524,E
18525,N
18526,N
18528,C
18530,C
18532,N
18533,N
18535,C
18536,A
18537,N
18538,O
18539,E
18540,N
18542,N
18546,A
18550,C
18552,N
18553,E
18554,N
18555,C
18556,C
18559,C
18560,E
18561,C
18562,N
18564,C
18567,N
18568,C
18569,C
18571,E
18572,N
18577,N
18578,N
18580,N
18581,N
18584,C
18585,C
18586,C
18588,C
18590,E
18592,C
18593,N
18594,O
18595,C
18597,N
18601,E
18602,N
18604,C
18608,C
18610,C
18611,E
18612,N
18615,C
18616,A
18618,C
18619,N
18620,O
18622,C
18624,E
18626,E
18627,N
18630,A
18631,O
18634,C
18638,N
18640,C
18641,E
18642,E
18644,N
18649,E
18650,C
18651,E
18652,N
18653,E
18655,C
18656,C
18657,E
18658,E
18659,C
18661,N
18663,O
18665,N
18666,N
18669,E
18671,C
18675,E
18676,A
18678,O
18681,C
18682,C
18684,C
18685,O
18686,A
18687,C
18689,N
18692,E
18694,A
18700,N
18701,O
18702,A
18706,E
18707,O
18708,C
18709,A
18710,E
18712,O
18713,N
18715,N
18717,C
18718,N
18719,A
18721,A
18722,C
18723,E
18724,C
18728,A
18729,C
18730,C
18731,A
18736,C
18737,N
18738,E
18739,C
18740,O
18741,O
18742,E
18743,E
18744,O
18746,N
18748,O
18749,C
18750,O
18751,N
18753,N
18754,N
18755,C
18756,E
18758,N
18759,E
18760,N
18761,C
18762,C
18763,C
18765,N
18766,C
18767,E
18768,A
18769,N
18770,O
18772,E
18773,C
18775,O
18776,C
18777,E
18778,C
18779,N
18781,E
18783,C
18785,N
18788,E
18789,C
18790,O
18792,N
18794,E
18796,E
18798,N
18799,C
18800,C
18801,E
18802,N
18804,O
18806,C
18807,N
18808,E
18811,N
18813,C
18814,N
18815,E
18816,A
18819,E
18820,E
18822,C
18823,N
18825,C
18826,C
18827,C
18828,E
18829,N
18831,N
18832,C
18833,A
18834,E
18835,C
18836,N
18837,E
18838,O
18839,C
18840,A
18843,C
18844,N
18848,O
18851,E
18853,E
18854,N
18855,O
18856,E
18858,E
18859,C
18860,E
18861,N
18862,A
18864,A
18865,A
18868,E
18869,N
18870,E
18872,N
18874,C
18875,O
18876,E
18879,N
18881,C
18882,E
18884,E
18886,C
18891,N
18892,C
18893,E
18894,C
18896,N
18898,N
18899,C
18900,C
18901,E
18904,N
18905,E
18907,N
18910,C
18911,O
18912,C
18913,C
18914,C
18916,N
18921,E
18922,C
18925,O
18926,A
18928,N
18929,N
18930,E
18932,N
18936,A
18938,E
18939,C
18942,C
18945,C
18947,N
18948,C
18950,A
18951,N
18952,A
18958,N
18959,E
18962,N
18964,C
18965,C
18966,C
18970,C
18972,E
18973,O
18975,N
18976,N
18979,C
18982,E
18984,C
18985,C
18986,N
18987,E
18988,N
18989,E
18990,C
18991,A
18992,C
18993,N
18995,C
18996,C
18998,E
19000,N
19001,E
19004,A
19006,C
19007,O
19008,O
19011,N
19013,C
19014,C
19016,E
19017,A
19018,N
19019,N
19020,C
19022,E
19023,C
19024,C
19026,O
19027,C
19028,A
19029,A
19030,E
19031,C
19033,E
19036,E
19038,E
19040,N
19047,N
19049,E
19051,C
19052,E
19053,C
19055,A
19056,N
19057,C
19058,C
19059,E
19060,N
19061,C
19062,E
19064,N
19066,C
19068,N
19069,E
19070,A
19072,N
19073,C
19074,N
19075,E
19076,C
19079,E
19080,E
19082,C
19083,N
19084,E
19085,C
19086,N
19088,N
19090,N
19091,N
19093,N
19094,A
19095,N
19098,N
19100,E
19101,E
19105,C
19111,N
19112,E
19113,E
19116,C
19117,O
19119,C
19120,C
19123,E
19125,N
19126,E
19127,N
19128,N
19129,C
19131,N
19133,C
19136,N
19137,E
19140,N
19142,C
19145,C
19146,N
19151,A
19154,E
19156,C
19161,E
19163,A
19167,C
19168,N
19171,N
19173,E
19174,E
19176,N
19178,E
19179,A
19180,E
19184,N
19185,N
19186,N
19190,N
19192,A
19193,C
19194,E
19196,C
19197,N
19202,C
19203,N
19205,C
19207,O
19208,E
19211,O
19212,E
19214,C
19215,N
19217,O
19222,E
19223,A
19227,C
19228,N
19229,C
19230,N
19233,N
19234,N
19235,C
19240,C
19243,E
19244,O
19245,C
19246,E
19247,N
19249,E
19250,E
19251,O
19252,N
19257,N
19258,E
19264,C
19265,C
19266,C
19267,C
19268,A
19269,E
19271,O
19272,O
19273,N
19274,C
19276,C
19277,N
19281,N
19282,C
19284,N
19285,C
19286,E
19288,O
19289,E
19290,O
19291,N
19292,N
19293,N
19294,C
19296,N
19298,C
19299,N
19300,C
19303,C
19305,A
19306,N
19307,N
19311,E
19313,C
19314,E
19316,E
19318,C
19319,O
19320,C
19322,A
19324,N
19325,N
19326,E
19327,E
19328,A
19329,N
19330,E
19331,C
19332,C
19333,N
19335,E
19336,E
19338,N
19342,N
19343,E
19344,E
19346,A
19347,E
19348,O
19349,E
19351,A
19352,E
19354,C
19355,A
19357,E
19358,C
19359,C
19361,N
19362,N
19366,N
19367,A
19368,E
19369,N
19371,C
19372,C
19373,N
19374,N
19375,A
19377,E
19378,E
19382,O
19383,N
19384,N
19385,N
19386,C
19390,N
19392,E
19393,O
19399,A
19400,C
19401,O
19403,N
19404,E
19408,A
19411,N
19412,N
19413,O
19415,E
19419,E
19420,C
19421,C
19425,A
19430,C
19431,N
19432,N
19434,E
19436,N
19437,N
19438,N
19440,C
19441,O
19442,O
19443,C
19444,E
19445,C
19446,C
19453,C
19455,E
19457,E
19458,A
19459,N
19460,N
19461,E
19462,C
19463,E
19465,E
19466,A
19468,E
19469,N
19470,C
19472,E
19473,N
19474,N
19476,N
19479,N
19482,C
19484,C
19485,C
19486,N
19487,E
19489,C
19491,O
19493,N
19494,E
19495,C
19496,O
19497,E
19498,C
19502,E
19505,C
19507,C
19508,C
19510,N
19513,A
19515,E
19516,E
19517,C
19520,E
19522,N
19523,E
19524,C
19527,O
19528,A
19531,C
19532,A
19533,C
19536,A
19538,E
19539,E
19540,E
19542,E
19544,N
19545,C
19546,C
19548,E
19549,E
19551,C
19552,E
19553,N
19554,C
19555,E
19562,N
19563,A
19566,O
19568,A
19569,C
19572,N
19573,E
19575,C
19576,C
19577,A
19578,N
19579,O
19580,C
19582,C
19593,N
19594,N
19596,C
19597,C
19601,O
19602,E
19603,A
19604,O
19605,O
19606,C
19611,A
19614,C
19615,E
19616,E
19618,E
19620,O
19624,C
19625,A
19626,E
19627,E
19628,A
19629,N
19631,A
19632,N
19635,N
19637,C
19638,C
19639,O
19640,O
19641,C
19646,A
19647,E
19649,O
19650,C
19651,E
19654,A
19655,A
19656,C
19657,N
19661,C
19662,E
19663,E
19664,C
19669,E
19671,O
19672,E
19675,C
19676,C
19678,A
19679,N
19680,N
19684,E
19685,A
19686,N
19690,N
19692,N
19693,E
19696,C
19697,N
19698,C
19699,N
19704,N
19706,A
19707,N
19709,A
19711,C
19713,N
19717,O
19719,E
19720,A
19721,N
19722,E
19723,O
19724,C
19725,E
19728,N
19729,A
19730,E
19731,O
19733,E
19735,N
19736,C
19737,C
19738,C
19739,N
19742,N
19744,C
19746,E
19749,E
19751,E
19752,O
19753,N
19754,N
19755,C
19756,C
19761,E
19764,O
19765,C
19766,E
19767,O
19771,E
19774,O
19775,C
19777,E
19780,E
19781,N
19782,A
19783,E
19785,N
19786,C
19787,N
19790,A
19793,C
19794,E
19795,N
19798,E
19799,C
19801,C
19803,C
19805,N
19810,E
19811,E
19812,O
19813,N
19814,O
19815,E
19818,O
19819,O
19821,C
19822,C
19827,O
19828,N
19829,C
19832,A
19833,C
19834,C
19835,N
19836,E
19840,N
19841,N
19844,C
19846,N
19847,E
19848,N
19849,E
19851,C
19854,A
19855,N
19856,A
19857,E
19858,E
19859,N
19861,E
19862,C
19865,N
19869,N
19870,A
19872,C
19873,N
19874,N
19875,N
19876,E
19877,N
19879,N
19880,N
19882,N
19884,N
19885,E
19887,C
19888,C
19893,N
19894,N
19895,A
19897,C
19898,C
19900,N
19902,E
19903,E
19907,C
19909,E
19910,C
19913,N
19918,N
19919,E
19921,C
19922,E
19924,C
19926,C
19927,C
19928,E
19929,N
19931,N
19932,C
19935,E
19936,C
19937,C
19938,C
19939,C
19940,E
19942,E
19944,N
19946,N
19949,A
19950,C
19951,O
19953,C
19954,N
19955,N
19956,E
19958,C
19959,N
19960,E
19961,N
19962,C
19963,C
19965,E
19966,N
19967,E
19968,O
19969,C
19970,E
19971,E
19972,E
19973,C
19974,A
19975,A
19976,C
19978,C
19979,C
19981,N
19982,N
19985,N
19987,O
19989,C
19990,O
19991,O
19993,N
19994,N
19996,C
19997,A
19999,C
20000,A
20002,O
20006,A
20009,N
20010,C
20011,E
20013,O
20014,O
20015,E
20016,C
20017,N
20019,A
20020,E
20021,A
20022,A
20025,N
20026,C
20031,C
20032,C
20034,N
20036,A
20037,C
20039,C
20041,A
20043,C
20044,N
20046,E
20047,N
20048,N
20050,O
20051,C
20052,A
20054,N
20055,A
20056,E
20057,C
20058,N
20060,C
20062,E
20063,C
20064,N
20068,N
20070,C
20071,A
20072,E
20075,A
20078,C
20079,E
20080,N
20081,N
20083,E
20084,O
20085,C
20086,C
20088,E
20092,A
20093,E
20095,C
20096,E
20097,A
20100,C
20101,C
20103,C
20104,E
20106,C
20107,E
20108,C
20109,E
20110,A
20111,E
20112,N
20113,N
20114,C
20115,N
20117,C
20118,A
20119,C
20120,N
20121,N
20122,E
20123,C
20124,N
20126,N
20127,N
20128,E
20129,E
20130,N
20131,N
20132,C
20133,N
20134,C
20136,E
20137,N
20138,A
20143,C
20145,C
20146,N
20147,E
20148,E
20149,N
20150,E
20151,E
20152,E
20157,A
20158,E
20159,O
20160,E
20162,N
20164,E
20167,O
20168,E
20170,N
20172,E
20173,A
20175,E
20177,E
20178,C
20179,C
20180,E
20181,A
20182,N
20184,N
20186,C
20189,N
20190,N
20191,C
20192,E
20193,C
20195,N
20197,N
20198,N
20200,C
20202,E
20203,C
20205,N
20206,C
20207,C
20209,E
20210,C
20212,A
20213,A
20215,E
20216,N
20217,N
20221,E
20223,E
20224,E
20225,C
20226,E
20227,C
20228,C
20230,N
20234,C
20236,C
20238,O
20239,N
20240,A
20241,E
20243,N
20244,C
20247,C
20250,E
20252,E
20253,C
20255,E
20256,N
20261,N
20262,O
20263,O
20264,C
20265,C
20266,E
20267,E
20269,O
20274,N
20275,A
20276,N
20277,A
20278,C
20279,N
20280,N
20281,C
20282,E
20285,C
20287,E
20288,O
20291,C
20292,E
20294,O
20295,C
20298,C
20300,O
20302,A
20304,C
20305,E
20307,E
20311,N
20312,C
20313,N
20315,A
20318,E
20321,E
20322,O
20324,E
20326,N
20328,N
20330,N
20331,C
20336,E
20338,C
20340,C
20342,E
20343,A
20344,E
20345,E
20346,N
20348,C
20349,C
20350,N
20351,C
20353,N
20354,E
20355,E
20356,C
20357,E
20358,C
20362,N
20364,O
20366,E
20368,A
20369,O
20370,O
20371,C
20372,C
20373,N
20374,O
20376,N
20377,O
20378,E
20381,N
20385,E
20386,C
20388,N
20389,C
20391,N
20392,E
20394,N
20396,A
20398,E
20401,O
20403,C
20406,C
20408,E
20409,E
20411,E
20414,C
20416,A
20417,A
20418,E
20421,E
20422,C
20423,E
20429,N
20430,N
20433,C
20434,C
20435,O
20436,C
20437,E
20439,N
20441,A
20443,C
20445,C
20446,E
20447,N
20448,C
20451,C
20452,A
20453,E
20454,E
20455,O
20456,E
20459,N
20460,C
20463,N
20465,C
20468,A
20469,N
20470,C
20471,N
20473,C
20477,E
20478,E
20480,C
20481,N
20482,E
20483,C
20487,E
20488,C
20489,A
20490,E
20491,C
20493,N
20496,N
20497,E
20498,O
20500,N
20501,C
20502,N
20503,C
20505,N
20506,E
20508,E
20510,A
20512,N
20513,N
20517,E
20518,N
20519,C
20520,C
20521,C
20522,C
20524,C
20525,N
20527,N
20528,E
20529,A
20530,E
20531,O
20533,O
20535,C
20536,C
20538,C
20539,E
20541,N
20542,C
20543,E
20544,O
20545,E
20546,C
20547,O
20549,C
20550,A
20551,N
20552,N
20554,A
20555,E
20556,E
20558,C
20561,A
20562,E
20563,E
20565,E
20567,N
20568,C
20569,E
20571,A
20574,C
20575,N
20577,N
20578,C
20582,C
20584,N
20585,C
20587,C
20588,O
20589,C
20590,A
20591,E
20595,N
20596,E
20597,E
20598,E
20601,C
20602,C
20603,E
20606,E
20607,A
20608,E
20610,C
20611,O
20616,E
20620,C
20621,E
20623,E
20624,E
20625,N
20627,O
20628,C
20629,O
20630,O
20633,N
20634,E
20635,A
20637,E
20638,C
20639,C
20641,N
20643,C
20644,C
20645,A
20646,E
20651,O
20652,C
20653,N
20654,N
20655,E
20656,N
20657,N
20659,O
20660,C
20662,O
20663,C
20664,N
20668,C
20669,N
20672,C
20674,N
20675,O
20677,E
20678,E
20679,N
20680,E
20681,N
20682,C
20684,C
20685,N
20687,N
20689,A
20690,O
20694,A
20697,N
20698,N
20699,O
20700,A
20701,E
20702,C
20703,O
20705,N
20706,A
20708,A
20709,C
20710,C
20711,E
20712,C
20713,C
20715,C
20716,N
20719,A
20720,O
20721,C
20725,N
20726,C
20727,E
20728,E
20729,E
20731,C
20732,E
20734,E
20735,C
20741,N
20742,E
20743,E
20744,C
20745,E
20746,N
20747,N
20748,N
20750,C
20751,E
20754,N
20755,C
20756,N
20757,N
20759,E
20761,N
20762,C
20763,C
20765,O
20766,C
20767,N
20769,C
20771,N
20772,E
20774,E
20776,C
20777,O
20778,N
20780,C
20782,A
20787,E
20789,C
20790,C
20792,A
20793,C
20794,C
20797,C
20801,E
20802,O
20803,O
20806,E
20808,N
20809,N
20814,O
20817,N
20818,C
20819,E
20821,O
20822,N
20824,N
20826,N
20827,N
20828,O
20829,N
20830,E
20831,O
20832,E
20834,C
20839,N
20840,E
20841,N
20844,C
20845,E
20846,C
20847,A
20849,N
20850,C
20852,C
20854,N
20857,N
20858,O
20860,E
20861,C
20862,O
20865,E
20866,C
20867,C
20868,E
20869,N
20871,N
20873,A
20876,A
20877,E
20880,N
20882,C
20883,O
20890,C
20892,N
20893,E
20894,N
20896,C
20898,C
20899,C
20900,C
20901,C
20903,C
20904,E
20907,A
20909,N
20910,E
20911,E
20912,C
20913,A
20914,E
20916,E
20918,E
20922,O
20923,C
20924,C
20925,E
20928,E
20929,A
20931,N
20934,N
20935,C
20936,N
20944,N
20945,N
20947,C
20948,C
20949,O
20951,E
20953,C
20954,N
20955,C
20956,E
20957,E
20958,N
20959,E
20961,C
20963,N
20964,E
20970,O
20972,E
20973,C
20974,E
20977,O
20978,C
20981,N
20982,E
20983,C
20984,E
20986,N
20988,C
20989,E
20990,C
20992,C
20994,C
20997,C
21001,N
21003,N
21005,E
21006,E
21007,E
21008,E
21010,C
21011,A
21013,C
21015,C
21020,N
21022,C
21024,N
21028,E
21029,N
21030,N
21031,C
21034,O
21036,C
21038,E
21039,E
21040,E
21041,N
21042,C
21043,O
21044,N
21050,C
21051,A
21053,A
21059,N
21060,A
21063,C
21065,N
21068,O
21069,O
21070,N
21072,E
21074,N
21076,C
21081,N
21082,N
21083,N
21085,E
21086,C
21089,E
21090,E
21091,E
21092,O
21093,E
21097,E
21100,N
21101,E
21103,N
21104,E
21106,E
21108,N
21109,C
21110,E
21111,C
21112,E
21113,C
21115,E
21117,N
21118,A
21120,A
21121,A
21122,O
21123,E
21126,C
21128,E
21129,C
21133,N
21134,N
21135,N
21136,C
21137,E
21138,N
21139,C
21141,A
21142,C
21145,C
21146,E
21147,A
21149,E
21150,E
21154,A
21155,C
21156,C
21158,N
21159,C
21160,C
21161,E
21162,C
21164,C
21166,N
21167,C
21168,A
21169,N
21172,C
21174,C
21175,C
21177,C
21178,A
21179,N
21180,E
21181,E
21182,C
21183,N
21184,A
21185,E
21186,C
21187,O
21188,N
21189,O
21191,N
21192,N
21194,N
21198,C
21199,C
21203,E
21204,N
21207,C
21209,C
21210,E
21212,N
21214,A
21215,N
21216,C
21217,N
21220,C
21224,C
21226,C
21227,O
21229,N
21231,N
21232,C
21233,N
21234,C
21236,E
21237,N
21238,E
21243,N
21245,C
21246,E
21247,N
21248,N
21249,O
21250,E
21252,C
21254,E
21255,A
21256,E
21260,A
21261,C
21264,N
21266,N
21271,O
21272,N
21273,E
21274,N
21276,C
21277,E
21278,C
21280,N
21281,E
21287,E
21289,E
21290,C
21292,A
21293,C
21295,N
21296,C
21297,C
21299,A
21302,E
21305,A
21306,O
21307,E
21308,N
21309,C
21314,O
21315,O
21317,A
21318,N
21319,E
21321,O
21322,A
21323,N
21324,E
21325,N
21328,N
21330,C
21331,A
21333,N
21334,C
21335,A
21336,E
21339,N
21341,N
21342,C
21343,N
21344,C
21347,N
21348,E
21349,A
21350,O
21353,C
21356,N
21358,O
21359,C
21361,A
21362,C
21364,C
21365,C
21368,C
21369,C
21370,E
21371,E
21372,N
21375,C
21376,N
21377,E
21378,N
21379,N
21380,C
21381,O
21382,E
21384,N
21386,C
21387,N
21392,C
21394,N
21395,C
21396,O
21398,C
21399,C
21406,N
21409,C
21410,E
21411,E
21412,N
21414,C
21416,E
21418,N
21419,E
21423,E
21425,N
21427,E
21428,C
21429,E
21431,E
21432,C
21439,N
21442,C
21443,N
21444,E
21445,N
21448,N
21449,O
21450,C
21451,E
21457,N
21458,N
21460,N
21461,O
21464,E
21465,E
21467,A
21468,C
21470,C
21472,C
21475,E
21476,C
21477,C
21478,C
21482,E
21484,E
21485,N
21486,E
21487,E
21490,E
21492,C
21497,E
21498,E
21500,N
21501,N
21503,O
21504,N
21505,A
21507,C
21508,C
21511,N
21512,A
21514,C
21515,E
21518,N
21519,E
21521,C
21523,N
21526,A
21527,O
21529,N
21530,N
21531,E
21532,A
21535,O
21536,N
21538,C
21542,N
21547,N
21548,E
21550,N
21551,E
21552,E
21554,N
21555,N
21556,N
21560,C
21562,N
21566,E
21567,E
21571,C
21572,C
21574,E
21576,E
21579,E
21581,N
21583,E
21584,N
21585,N
21587,E
21588,E
21589,N
21591,N
21592,N
21594,C
21595,E
21597,O
21598,C
21599,C
21602,A
21606,C
21607,C
21608,E
21609,N
21612,E
21613,C
21614,A
21618,E
21619,C
21621,E
21622,E
21623,E
21629,N
21630,C
21632,O
21633,N
21634,C
21636,C
21637,N
21638,C
21642,E
21643,N
21645,N
21646,N
21647,E
21649,N
21650,C
21652,E
21656,E
21660,A
21661,C
21662,E
21663,E
21664,C
21668,C
21669,E
21670,C
21671,C
21672,N
21673,O
21675,E
21677,E
21678,C
21680,C
21681,N
21682,O
21685,E
21687,O
21688,E
21689,N
21690,E
21693,A
21694,C
21696,C
21699,N
21700,E
21701,A
21702,N
21705,A
21709,E
21710,N
21711,N
21714,N
21715,O
21716,E
21717,C
21718,N
21720,C
21721,N
21723,C
21724,C
21725,C
21727,N
21728,C
21729,N
21730,O
21732,N
21735,N
21736,E
21738,C
21740,E
21741,C
21743,E
21744,A
21746,C
21747,C
21749,N
21750,E
21751,E
21753,C
21755,A
21756,E
21757,N
21766,O
21769,C
21770,N
21772,C
21773,A
21774,C
21775,C
21777,O
21781,N
21783,C
21784,C
21786,A
21787,E
21789,E
21790,N
21791,N
21796,A
21797,C
21798,O
21799,E
21801,N
21803,N
21805,E
21806,E
21807,O
21809,C
21810,A
21811,O
21812,E
21813,N
21814,N
21816,N
21817,E
21818,E
21819,E
21820,N
21821,N
21822,N
21823,N
21824,A
21829,O
21830,E
21831,E
21832,E
21833,E
21834,C
21835,E
21837,A
21839,O
21843,A
21844,C
21850,A
21854,E
21858,C
21859,N
21860,N
21862,N
21865,C
21869,N
21870,N
21871,C
21872,C
21875,N
21877,A
21878,C
21879,O
21880,O
21881,A
21882,N
21883,N
21884,N
21885,E
21886,E
21887,A
21889,E
21890,C
21893,E
21894,E
21897,E
21899,N
21900,C
21901,N
21904,C
21905,C
21907,C
21908,C
21909,C
21911,C
21913,N
21915,N
21918,A
21919,O
21920,O
21922,C
21923,C
21926,N
21927,O
21928,N
21929,O
21931,N
21932,C
21933,C
21935,C
21937,E
21939,C
21940,O
21941,E
21942,N
21944,N
21946,O
21947,C
21948,O
21949,N
21950,E
21952,O
21954,N
21955,E
21958,E
21959,N
21961,A
21963,O
21965,E
21966,C
21967,N
21968,O
21969,E
21972,A
21973,C
21974,C
21975,C
21977,N
21981,N
21983,E
21986,A
21987,E
21988,C
21989,E
21990,N
21991,C
21992,O
21994,C
21996,N
21997,C
21999,C
22000,E
22001,C
22002,N
22003,E
22004,N
22005,C
22006,O
22007,C
22009,C
22010,C
22011,C
22015,E
22017,C
22018,N
22019,C
22020,N
22022,A
22023,E
22028,N
22029,C
22030,C
22032,C
22034,N
22037,N
22038,C
22039,A
22040,O
22041,E
22044,N
22046,N
22048,C
22049,E
22050,O
22051,C
22052,C
22053,N
22057,C
22058,N
22059,C
22060,C
22061,N
22065,N
22068,N
22076,N
22077,O
22078,N
22079,N
22081,N
22082,C
22083,C
22084,C
22085,N
22086,C
22088,E
22089,N
22092,C
22093,N
22098,E
22099,C
22102,C
22103,C
22106,E
22107,E
22110,N
22111,C
22113,N
22114,N
22115,N
22116,O
22119,E
22122,C
22123,C
22124,C
22125,N
22127,E
22128,E
22129,N
22130,C
22131,N
22133,N
22135,N
22136,O
22139,C
22140,E
22142,C
22143,E
22145,N
22146,E
22147,N
22148,C
22149,A
22150,N
22152,C
22154,E
22156,C
22158,N
22159,E
22160,O
22161,N
22162,E
22163,N
22164,E
22165,N
22166,C
22168,A
22173,O
22174,E
22175,C
22178,C
22179,C
22180,O
22181,E
22182,E
22183,N
22185,C
22187,O
22189,C
22194,E
22195,C
22196,N
22197,N
22198,C
22199,C
22200,E
22201,N
22202,A
22203,C
22205,E
22206,N
22208,C
22209,E
22214,O
22215,O
22218,C
22219,O
22220,C
22222,O
22223,E
22224,N
22225,N
22227,E
22231,E
22234,C
22235,N
22237,E
22238,O
22239,E
22241,N
22242,C
22244,C
22245,E
22247,N
22248,N
22249,N
22250,N
22251,C
22252,N
22253,E
22254,N
22255,E
22256,E
22263,C
22264,C
22265,A
22266,N
22268,C
22269,O
22270,C
22271,C
22272,N
22274,N
22275,E
22276,C
22277,A
22278,C
22281,C
22282,C
22285,E
22286,N
22287,N
22288,N
22289,C
22290,C
22291,N
22294,A
22295,C
22296,E
22297,A
22298,A
22299,N
22300,O
22301,E
22302,N
22303,N
22304,E
22305,E
22306,E
22307,C
22308,E
22309,E
22310,A
22311,O
22313,N
22315,A
22316,A
22317,N
22318,N
22320,N
22321,C
22322,N
22323,C
22324,C
22325,N
22326,E
22327,E
22328,N
22330,E
22332,E
22334,C
22335,E
22338,N
22339,N
22340,N
22341,C
22343,E
22347,A
22348,C
22350,C
22351,E
22352,E
22353,C
22354,A
22355,C
22356,O
22357,E
22362,N
22364,O
22366,E
22367,N
22370,N
22371,O
22372,A
22374,E
22375,N
22377,A
22378,N
22379,C
22380,C
22381,C
22383,N
22384,N
22386,A
22389,C
22392,E
22393,A
22395,N
22396,E
22397,E
22400,E
22405,C
22406,E
22407,A
22409,E
22412,E
22413,C
22414,N
22415,E
22417,O
22418,C
22419,E
22421,C
22423,N
22424,O
22425,C
22429,O
22430,E
22431,O
22433,N
22434,A
22435,E
22438,A
22445,E
22446,E
22449,E
22452,C
22453,N
22456,N
22458,N
22460,E
22461,N
22463,O
22465,E
22467,N
22469,N
22470,C
22471,E
22472,C
22473,O
22475,N
22476,C
22477,N
22480,N
22481,N
22482,C
22484,E
22485,C
22487,C
22489,C
22490,E
22493,C
22494,C
22495,A
22497,C
22501,O
22502,E
22505,N
22506,N
22509,N
22510,C
22513,C
22514,C
22516,C
22517,N
22518,N
22519,E
22520,N
22521,N
22522,C
22523,C
22524,A
22525,N
22526,E
22527,E
22528,A
22529,O
22532,E
22536,N
22537,N
22538,E
22539,E
22540,O
22541,C
22543,E
22544,N
22545,E
22546,C
22547,N
22549,C
22552,E
22554,C
22557,C
22559,N
22561,E
22562,C
22568,E
22570,E
22573,C
22574,N
22575,E
22578,N
22580,C
22581,E
22582,N
22583,C
22584,A
22585,O
22588,C
22589,O
22590,O
22592,N
22593,N
22594,A
22595,A
22596,N
22598,E
22602,N
22604,E
22605,C
22606,E
22613,C
22614,E
22615,E
22616,N
22617,C
22619,E
22621,E
22622,N
22623,C
22624,C
22626,C
22633,E
22635,N
22636,C
22637,O
22638,N
22640,O
22641,C
22643,A
22644,C
22648,N
22649,E
22650,O
22651,C
22655,A
22656,N
22657,N
22661,C
22664,N
22665,C
22668,O
22669,A
22670,C
22671,N
22673,E
22675,N
22677,C
22680,A
22683,E
22685,N
22687,C
22688,A
22691,C
22692,N
22693,C
22695,A
22696,N
22699,N
22703,C
22704,C
22707,E
22710,C
22711,A
22712,C
22713,N
22716,C
22719,N
22720,N
22721,A
22722,O
22724,A
22725,C
22728,C
22729,N
22730,C
22731,A
22735,N
22736,O
22737,E
22738,C
22739,C
22740,C
22745,C
22747,C
22754,A
22755,E
22756,C
22760,C
22761,E
22762,C
22763,A
22766,A
22767,N
22768,E
22769,O
22770,E
22772,N
22775,E
22778,C
22779,C
22781,N
22783,C
22785,N
22789,E
22790,C
22791,E
22793,N
22794,C
22795,E
22796,N
22801,C
22803,E
22804,N
22805,E
22806,E
22811,C
22812,N
22814,C
22815,E
22816,N
22817,N
22820,N
22822,E
22823,E
22825,E
22826,C
22827,O
22829,O
22830,C
22834,N
22835,E
22836,C
22837,N
22839,E
22841,C
22845,E
22852,O
22854,C
22856,E
22857,N
22859,N
22862,N
22864,E
22865,C
22866,E
22867,O
22869,E
22872,N
22873,C
22879,C
22880,N
22881,C
22882,C
22883,A
22886,O
22887,O
22891,N
22894,C
22895,N
22897,E
22898,E
22900,C
22903,E
22904,C
22906,E
22907,O
22908,C
22909,N
22910,A
22912,C
22917,N
22920,E
22921,C
22922,E
22923,E
22925,C
22928,E
22930,E
22932,O
22933,C
22935,A
22936,C
22941,O
22942,N
22943,E
22944,C
22946,E
22948,O
22950,E
22952,E
22953,N
22956,E
22957,E
22960,O
22961,O
22962,N
22965,A
22967,C
22969,C
22970,C
22971,C
22972,E
22978,C
22979,N
22980,O
22981,E
22984,C
22985,N
22986,C
22987,N
22988,C
22989,N
22990,E
22992,N
22993,N
22994,C
22995,C
22997,C
22998,E
23000,O
23003,E
23004,E
23005,A
23006,A
23008,C
23009,O
23010,O
23012,N
23013,N
23015,O
23016,E
23018,C
23020,C
23021,N
23022,C
23023,C
23024,C
23025,N
23026,A
23033,E
23034,C
23035,N
23036,C
23039,N
23040,N
23041,N
23043,E
23047,C
23048,N
23049,C
23053,C
23054,A
23055,N
23060,N
23061,C
23063,C
23064,O
23065,N
23066,C
23067,C
23070,N
23071,N
23074,E
23075,N
23077,E
23078,C
23079,A
23084,N
23085,C
23086,C
23087,C
23091,E
23092,C
23094,N
23095,C
23096,E
23097,A
23098,A
23100,E
23101,N
23102,O
23104,A
23105,E
23106,E
23107,E
